Date,Store,Category,Region,Sales
2022-06-20,Store_3,Clothing,West,676.0182875400662
2022-06-20,Store_2,Clothing,West,506.33260575734363
2022-06-20,Store_3,Electronics,South,584.8532242935373
2022-06-21,Store_1,Home & Furniture,East,666.2250469953955
2022-06-21,Store_2,Electronics,East,400.9733632688668
2022-06-22,Store_1,Home & Furniture,South,432.31141953161926
2022-06-22,Store_1,Home & Furniture,South,490.8882970407687
2022-06-23,Store_3,Grocery,West,545.5941270856925
2022-06-23,Store_2,Grocery,East,435.35157883506974
2022-06-23,Store_2,Grocery,North,430.4823912815666
2022-06-24,Store_2,Home & Furniture,South,504.9097505354185
2022-06-24,Store_1,Electronics,North,663.8963428680172
2022-06-24,Store_2,Grocery,South,446.4942443995001
2022-06-24,Store_1,Clothing,West,576.1027222814594
2022-06-25,Store_3,Home & Furniture,East,436.13177853831144
2022-06-25,Store_2,Electronics,West,627.104428936153
2022-06-26,Store_2,Grocery,South,682.3990120635152
2022-06-26,Store_3,Home & Furniture,North,802.1927611893676
2022-06-27,Store_2,Electronics,South,555.7761795436867
2022-06-27,Store_1,Clothing,South,562.0689726454177
2022-06-28,Store_3,Electronics,North,455.69963881786344
2022-06-28,Store_1,Clothing,East,492.93219564383077
2022-06-29,Store_3,Grocery,East,681.0638996574493
2022-06-29,Store_2,Clothing,East,418.0882049487117
2022-06-29,Store_3,Grocery,West,515.1507952847113
2022-06-30,Store_2,Grocery,South,497.2525157901352
2022-06-30,Store_2,Electronics,East,476.2528266708796
2022-06-30,Store_1,Clothing,South,469.1555973502087
2022-07-01,Store_2,Home & Furniture,South,418.79532606923397
2022-07-01,Store_1,Grocery,North,606.7668806248349
2022-07-01,Store_3,Grocery,North,344.1896164998539
2022-07-01,Store_2,Home & Furniture,South,484.26130627831077
2022-07-02,Store_1,Grocery,North,648.8388532726527
2022-07-02,Store_1,Electronics,South,511.3312126445245
2022-07-02,Store_1,Clothing,South,700.5689785213372
2022-07-03,Store_1,Home & Furniture,East,648.9020010593081
2022-07-03,Store_2,Grocery,West,517.4789522854704
2022-07-03,Store_3,Clothing,East,705.6797934605509
2022-07-04,Store_1,Grocery,South,384.8971699819683
2022-07-04,Store_3,Grocery,North,513.6618782967112
2022-07-04,Store_3,Clothing,North,371.72529755466053
2022-07-04,Store_3,Electronics,North,561.9639359783642
2022-07-05,Store_1,Home & Furniture,West,426.3758342963713
2022-07-05,Store_3,Home & Furniture,North,443.1209366644462
2022-07-05,Store_1,Home & Furniture,West,429.3370541516418
2022-07-06,Store_3,Grocery,East,428.3889513513813
2022-07-06,Store_1,Clothing,East,449.9201232173859
2022-07-06,Store_3,Home & Furniture,South,590.6889523144007
2022-07-07,Store_1,Grocery,East,448.59647094681355
2022-07-07,Store_2,Grocery,East,388.1080775255507
2022-07-07,Store_1,Grocery,East,590.6479281504885
2022-07-08,Store_3,Electronics,North,446.9456243452499
2022-07-08,Store_1,Electronics,North,552.4872514876313
2022-07-08,Store_2,Electronics,North,438.16655235578116
2022-07-09,Store_3,Electronics,West,628.961832177401
2022-07-09,Store_3,Electronics,South,515.3263040106473
2022-07-10,Store_2,Home & Furniture,East,565.9908546769155
2022-07-10,Store_1,Electronics,West,520.072726542035
2022-07-10,Store_2,Electronics,North,580.1543407908781
2022-07-11,Store_1,Home & Furniture,North,549.5309399240459
2022-07-11,Store_2,Grocery,West,451.6142225405762
2022-07-12,Store_3,Clothing,South,433.6660956564682
2022-07-12,Store_1,Clothing,North,388.1489370211976
2022-07-13,Store_1,Clothing,North,287.71778510107424
2022-07-13,Store_1,Home & Furniture,North,467.75715783312575
2022-07-13,Store_1,Clothing,East,598.4357104960823
2022-07-13,Store_3,Home & Furniture,North,548.1109089703416
2022-07-14,Store_1,Home & Furniture,South,503.32538708743084
2022-07-14,Store_3,Clothing,East,476.1567875041532
2022-07-15,Store_3,Clothing,South,452.4788687378361
2022-07-15,Store_2,Grocery,East,476.54234804242105
2022-07-15,Store_1,Clothing,West,397.31065181442295
2022-07-15,Store_2,Clothing,South,502.5093540165671
2022-07-16,Store_1,Home & Furniture,South,722.1347572520398
2022-07-16,Store_1,Grocery,East,563.7952801776536
2022-07-16,Store_2,Clothing,South,573.564543722841
2022-07-16,Store_3,Home & Furniture,South,504.54810843140825
2022-07-17,Store_1,Electronics,West,542.9143165150082
2022-07-17,Store_2,Clothing,South,659.0103020010001
2022-07-17,Store_3,Electronics,West,643.1636059028535
2022-07-18,Store_3,Grocery,West,396.37176459570384
2022-07-18,Store_2,Electronics,South,341.45005108200843
2022-07-18,Store_2,Electronics,West,426.25357507329505
2022-07-19,Store_3,Grocery,West,418.5123721541883
2022-07-19,Store_1,Clothing,South,500.3524287304542
2022-07-20,Store_1,Grocery,North,408.56310424403887
2022-07-20,Store_3,Home & Furniture,South,333.8939006794508
2022-07-21,Store_3,Electronics,South,452.8493073241577
2022-07-21,Store_2,Electronics,North,572.5095959166808
2022-07-21,Store_3,Home & Furniture,East,458.13367656310953
2022-07-22,Store_1,Grocery,East,433.31584548710657
2022-07-22,Store_1,Electronics,North,311.5226457481434
2022-07-22,Store_3,Clothing,North,278.943426432616
2022-07-23,Store_3,Home & Furniture,East,564.1110875081994
2022-07-23,Store_2,Grocery,West,537.3789926573367
2022-07-23,Store_1,Home & Furniture,North,661.7786853373628
2022-07-24,Store_3,Electronics,South,685.7461063223708
2022-07-24,Store_1,Home & Furniture,South,507.82348509407274
2022-07-24,Store_1,Home & Furniture,North,427.42409059531
2022-07-24,Store_1,Home & Furniture,West,598.0346065418638
2022-07-25,Store_1,Grocery,South,439.7566199351063
2022-07-25,Store_1,Grocery,North,440.19591876970264
2022-07-25,Store_3,Clothing,East,305.2934194302343
2022-07-26,Store_3,Electronics,South,329.6241537386084
2022-07-26,Store_2,Home & Furniture,South,352.75397090815613
2022-07-26,Store_3,Grocery,North,250.5991580237736
2022-07-27,Store_1,Grocery,South,549.4873172005282
2022-07-27,Store_2,Home & Furniture,West,354.9274880236801
2022-07-27,Store_2,Clothing,West,370.8512803346935
2022-07-28,Store_2,Clothing,West,616.5521859833611
2022-07-28,Store_2,Grocery,South,576.8165292608128
2022-07-29,Store_3,Home & Furniture,West,505.4879597457596
2022-07-29,Store_3,Grocery,West,496.040621805849
2022-07-29,Store_1,Home & Furniture,South,295.1398964124859
2022-07-29,Store_1,Home & Furniture,South,415.34370409705747
2022-07-30,Store_1,Clothing,North,663.3805040282876
2022-07-30,Store_3,Home & Furniture,East,518.8997366771547
2022-07-30,Store_3,Clothing,North,514.8367871329339
2022-07-30,Store_1,Grocery,West,547.2427029708917
2022-07-31,Store_3,Clothing,South,583.5519350358201
2022-07-31,Store_2,Grocery,East,555.1622483387531
2022-07-31,Store_1,Clothing,North,380.39317592538004
2022-07-31,Store_2,Electronics,East,699.0158339063813
2022-08-01,Store_3,Electronics,East,533.6667107606465
2022-08-01,Store_3,Electronics,North,362.46871716138554
2022-08-02,Store_1,Electronics,South,269.2112764154858
2022-08-02,Store_2,Home & Furniture,South,409.29777163029166
2022-08-03,Store_3,Grocery,East,420.411729083892
2022-08-03,Store_2,Electronics,South,526.754727531443
2022-08-03,Store_2,Home & Furniture,West,357.2862898407117
2022-08-03,Store_1,Home & Furniture,North,425.4787473642921
2022-08-04,Store_2,Grocery,South,345.0768865684908
2022-08-04,Store_2,Home & Furniture,South,320.71330535134496
2022-08-04,Store_2,Clothing,South,324.80148396868105
2022-08-05,Store_2,Grocery,East,345.99590494100806
2022-08-05,Store_1,Electronics,West,386.96058445735764
2022-08-06,Store_3,Clothing,South,317.48463202523544
2022-08-06,Store_3,Home & Furniture,West,394.0485739323597
2022-08-06,Store_2,Grocery,West,573.8694935365864
2022-08-07,Store_1,Electronics,South,507.23782347970507
2022-08-07,Store_1,Clothing,East,410.0500443182059
2022-08-07,Store_1,Electronics,West,560.7000571144536
2022-08-08,Store_1,Clothing,South,331.0875394537791
2022-08-08,Store_3,Electronics,North,510.02105428445753
2022-08-09,Store_3,Electronics,East,337.58521047620485
2022-08-09,Store_2,Electronics,North,265.2127715442763
2022-08-10,Store_1,Grocery,North,367.63561427777796
2022-08-10,Store_1,Grocery,South,307.9260835081641
2022-08-10,Store_2,Home & Furniture,West,409.17222141344655
2022-08-11,Store_1,Clothing,South,443.9038446395829
2022-08-11,Store_2,Home & Furniture,East,447.14833514398305
2022-08-11,Store_2,Clothing,West,316.45073173533876
2022-08-11,Store_3,Electronics,West,370.5008305970615
2022-08-12,Store_3,Home & Furniture,South,485.55741321986466
2022-08-12,Store_2,Clothing,North,397.57866930409455
2022-08-12,Store_1,Home & Furniture,South,301.98320221167165
2022-08-13,Store_2,Clothing,West,666.477131063241
2022-08-13,Store_1,Grocery,West,686.2758708609472
2022-08-13,Store_3,Electronics,East,422.3894937652671
2022-08-14,Store_3,Clothing,North,598.5961203106255
2022-08-14,Store_1,Home & Furniture,North,282.59899490290974
2022-08-14,Store_1,Home & Furniture,East,493.86670114736734
2022-08-15,Store_2,Grocery,West,422.5749717562393
2022-08-15,Store_2,Home & Furniture,South,345.99803796607347
2022-08-16,Store_3,Grocery,East,233.6295281363071
2022-08-16,Store_2,Electronics,West,462.70367679933827
2022-08-16,Store_1,Home & Furniture,West,315.1626864178641
2022-08-16,Store_3,Electronics,West,317.6259123839243
2022-08-17,Store_1,Home & Furniture,East,297.6003040613813
2022-08-17,Store_2,Clothing,West,372.7583840562555
2022-08-17,Store_1,Electronics,South,355.73769128670716
2022-08-18,Store_2,Home & Furniture,West,378.33832611004993
2022-08-18,Store_3,Home & Furniture,East,339.11694798233856
2022-08-19,Store_1,Clothing,North,430.6139974846699
2022-08-19,Store_3,Electronics,West,309.83587195385235
2022-08-20,Store_1,Home & Furniture,South,323.556652256494
2022-08-20,Store_1,Clothing,South,642.3257453567937
2022-08-21,Store_1,Electronics,West,487.8706189529591
2022-08-21,Store_2,Grocery,West,586.2763935168142
2022-08-21,Store_1,Home & Furniture,West,449.0106821953752
2022-08-21,Store_3,Home & Furniture,South,476.72674067522576
2022-08-22,Store_3,Clothing,South,308.295906642225
2022-08-22,Store_2,Electronics,North,406.11047977618034
2022-08-23,Store_2,Clothing,East,443.4348255193846
2022-08-23,Store_2,Grocery,East,270.5738801258469
2022-08-23,Store_3,Clothing,South,368.8187715219854
2022-08-23,Store_3,Clothing,West,310.7046894229235
2022-08-24,Store_3,Home & Furniture,South,382.70460145493047
2022-08-24,Store_3,Electronics,East,185.87420214918723
2022-08-24,Store_1,Electronics,North,350.8311848130255
2022-08-24,Store_1,Clothing,North,381.87605521619014
2022-08-25,Store_1,Clothing,South,353.07055329097886
2022-08-25,Store_3,Clothing,East,407.4445887357983
2022-08-25,Store_3,Grocery,West,366.3982304024304
2022-08-25,Store_1,Home & Furniture,South,233.61078601802575
2022-08-26,Store_3,Grocery,East,290.3519710833892
2022-08-26,Store_1,Home & Furniture,West,321.689660106427
2022-08-26,Store_2,Grocery,South,261.28715839537165
2022-08-26,Store_3,Grocery,East,393.44853508194007
2022-08-27,Store_2,Clothing,North,389.8573257925199
2022-08-27,Store_3,Electronics,West,539.482081104642
2022-08-27,Store_3,Clothing,West,649.0605392878097
2022-08-27,Store_1,Home & Furniture,West,470.4574146489429
2022-08-28,Store_2,Electronics,West,365.4991548849514
2022-08-28,Store_2,Clothing,North,255.83806839815563
2022-08-29,Store_1,Clothing,South,373.2144313027408
2022-08-29,Store_1,Home & Furniture,East,406.9747958872734
2022-08-29,Store_3,Clothing,West,467.7992583359413
2022-08-29,Store_2,Home & Furniture,East,389.6945625743071
2022-08-30,Store_2,Grocery,North,277.1890610964031
2022-08-30,Store_1,Clothing,West,270.4325281472055
2022-08-30,Store_1,Electronics,North,332.0206373676048
2022-08-30,Store_3,Electronics,South,288.07066778416504
2022-08-31,Store_1,Clothing,East,329.5893094681433
2022-08-31,Store_3,Grocery,West,237.73776159708837
2022-09-01,Store_2,Home & Furniture,North,316.86371902852096
2022-09-01,Store_1,Clothing,West,423.4027804596407
2022-09-02,Store_3,Home & Furniture,West,463.9640636270928
2022-09-02,Store_3,Grocery,West,382.18314696695006
2022-09-02,Store_2,Home & Furniture,South,270.0599267003438
2022-09-02,Store_3,Grocery,South,352.2541507659203
2022-09-03,Store_1,Grocery,North,417.0474233339754
2022-09-03,Store_3,Home & Furniture,East,430.14768796984185
2022-09-03,Store_2,Electronics,North,370.27166949395314
2022-09-04,Store_2,Clothing,West,655.9118643966633
2022-09-04,Store_1,Home & Furniture,West,364.39429171216347
2022-09-05,Store_2,Electronics,South,302.9340365100035
2022-09-05,Store_3,Home & Furniture,West,319.8782999301861
2022-09-06,Store_1,Home & Furniture,South,404.63744062700243
2022-09-06,Store_2,Clothing,South,271.6766665005524
2022-09-07,Store_1,Electronics,North,382.82926070237403
2022-09-07,Store_1,Clothing,East,269.93624823475966
2022-09-07,Store_1,Home & Furniture,East,402.56384587600917
2022-09-08,Store_3,Clothing,North,316.84678745513673
2022-09-08,Store_1,Electronics,North,433.5873000047324
2022-09-08,Store_1,Home & Furniture,North,258.393832526496
2022-09-09,Store_2,Clothing,South,368.88427996736556
2022-09-09,Store_1,Clothing,East,347.42845560024966
2022-09-10,Store_2,Home & Furniture,South,574.081795301752
2022-09-10,Store_1,Clothing,West,499.6821388132031
2022-09-11,Store_1,Electronics,West,424.99526416731163
2022-09-11,Store_2,Clothing,East,319.74596803961464
2022-09-11,Store_1,Electronics,South,350.14747147088536
2022-09-12,Store_3,Clothing,North,430.79314700873823
2022-09-12,Store_3,Home & Furniture,South,326.8656077771653
2022-09-12,Store_3,Electronics,South,371.04277200732156
2022-09-13,Store_2,Electronics,North,313.9318810167491
2022-09-13,Store_2,Home & Furniture,East,249.68106413578874
2022-09-14,Store_2,Electronics,North,522.5052264936121
2022-09-14,Store_2,Electronics,East,269.40434251528694
2022-09-14,Store_1,Grocery,West,409.5130638717168
2022-09-14,Store_1,Grocery,East,238.96244874538064
2022-09-15,Store_1,Electronics,South,248.21542532508477
2022-09-15,Store_2,Grocery,West,293.8614850321011
2022-09-15,Store_3,Home & Furniture,West,262.355037203376
2022-09-16,Store_1,Clothing,East,200.12402582754214
2022-09-16,Store_2,Clothing,North,369.89154103936426
2022-09-16,Store_2,Home & Furniture,West,166.52988553613275
2022-09-16,Store_1,Clothing,West,227.4695597360236
2022-09-17,Store_1,Electronics,East,551.3796082124863
2022-09-17,Store_3,Clothing,East,533.5213784728834
2022-09-18,Store_2,Clothing,North,541.3883731577397
2022-09-18,Store_2,Electronics,East,523.3380802823818
2022-09-18,Store_1,Electronics,South,407.79916150569613
2022-09-18,Store_3,Clothing,East,346.95796474020904
2022-09-19,Store_2,Clothing,South,302.9210800006396
2022-09-19,Store_2,Clothing,South,297.00822493447515
2022-09-20,Store_3,Electronics,East,273.81380721343334
2022-09-20,Store_2,Electronics,North,215.7248476249581
2022-09-20,Store_2,Home & Furniture,North,300.5350566458242
2022-09-21,Store_1,Electronics,North,321.97649323629065
2022-09-21,Store_1,Clothing,East,375.1241900661824
2022-09-21,Store_1,Grocery,North,301.3460912855148
2022-09-21,Store_2,Electronics,East,334.58993874655016
2022-09-22,Store_1,Clothing,South,158.1798632213128
2022-09-22,Store_1,Electronics,South,258.85057797481016
2022-09-22,Store_3,Clothing,West,213.08965305273352
2022-09-22,Store_3,Electronics,West,361.9652585508593
2022-09-23,Store_3,Grocery,East,288.02814828424573
2022-09-23,Store_3,Electronics,North,213.1240247060449
2022-09-23,Store_2,Electronics,West,229.61028593316968
2022-09-23,Store_2,Clothing,North,386.62862164020225
2022-09-24,Store_1,Electronics,West,343.36093168534677
2022-09-24,Store_2,Clothing,East,380.7345903428422
2022-09-24,Store_2,Electronics,South,419.4053941886429
2022-09-24,Store_3,Clothing,West,575.7413560178542
2022-09-25,Store_2,Grocery,West,322.0621359860363
2022-09-25,Store_2,Electronics,East,482.0822399059391
2022-09-26,Store_2,Clothing,East,227.91903807791692
2022-09-26,Store_2,Home & Furniture,South,302.9782775010868
2022-09-26,Store_3,Clothing,East,514.5490972808842
2022-09-26,Store_3,Home & Furniture,North,377.2149181416537
2022-09-27,Store_2,Clothing,South,384.9011125522057
2022-09-27,Store_3,Clothing,East,318.27568095725434
2022-09-27,Store_3,Home & Furniture,East,402.8753245117531
2022-09-27,Store_1,Home & Furniture,West,330.9636926942003
2022-09-28,Store_3,Clothing,South,393.4885384196641
2022-09-28,Store_3,Clothing,North,283.86765850817534
2022-09-29,Store_2,Electronics,South,370.9274605745556
2022-09-29,Store_3,Clothing,South,363.22146587426283
2022-09-30,Store_2,Electronics,West,267.2198279608305
2022-09-30,Store_3,Home & Furniture,South,240.25042192492106
2022-09-30,Store_3,Clothing,North,257.1676011950195
2022-10-01,Store_1,Electronics,East,479.090586549661
2022-10-01,Store_1,Home & Furniture,West,433.8259080227911
2022-10-02,Store_3,Electronics,West,328.30081261157795
2022-10-02,Store_3,Electronics,South,325.6595971273665
2022-10-03,Store_2,Home & Furniture,West,325.19950413184444
2022-10-03,Store_3,Home & Furniture,East,246.13573575411277
2022-10-03,Store_2,Home & Furniture,North,288.5885040948219
2022-10-04,Store_2,Grocery,West,243.03956770820452
2022-10-04,Store_2,Home & Furniture,South,327.2057194709704
2022-10-05,Store_3,Home & Furniture,South,379.0401356182714
2022-10-05,Store_3,Clothing,West,399.39194452227605
2022-10-05,Store_3,Clothing,South,237.41974387764327
2022-10-06,Store_3,Electronics,East,263.14988264945805
2022-10-06,Store_1,Electronics,North,351.6496431873022
2022-10-07,Store_1,Clothing,North,202.01574703293178
2022-10-07,Store_3,Clothing,West,245.0198107712196
2022-10-07,Store_2,Grocery,South,347.8434962190713
2022-10-07,Store_2,Grocery,South,318.69495204160745
2022-10-08,Store_1,Home & Furniture,East,526.1062912737638
2022-10-08,Store_1,Clothing,East,502.28405593122113
2022-10-08,Store_2,Home & Furniture,East,679.0268695980897
2022-10-09,Store_2,Clothing,East,320.36738564402617
2022-10-09,Store_1,Home & Furniture,North,350.05217771352545
2022-10-09,Store_2,Grocery,North,327.4937879262453
2022-10-09,Store_3,Home & Furniture,South,394.2169653399872
2022-10-10,Store_1,Home & Furniture,East,340.9131069599368
2022-10-10,Store_1,Electronics,East,288.6191801940693
2022-10-11,Store_2,Clothing,East,388.67389762222
2022-10-11,Store_1,Clothing,North,318.27548651401776
2022-10-11,Store_3,Electronics,North,351.36811934348526
2022-10-11,Store_2,Clothing,South,289.53450712196917
2022-10-12,Store_3,Grocery,East,429.24099427390604
2022-10-12,Store_3,Electronics,North,197.4910049509783
2022-10-13,Store_3,Electronics,West,319.750886802287
2022-10-13,Store_3,Electronics,South,309.8999820436895
2022-10-13,Store_3,Home & Furniture,North,289.6033618736079
2022-10-13,Store_2,Electronics,North,165.14478689385666
2022-10-14,Store_1,Clothing,East,305.2221456740437
2022-10-14,Store_2,Home & Furniture,South,353.2764488798451
2022-10-14,Store_1,Electronics,West,282.26855908577375
2022-10-15,Store_2,Home & Furniture,North,431.83503657031093
2022-10-15,Store_2,Electronics,West,359.2419659190732
2022-10-15,Store_1,Clothing,North,616.5792138998588
2022-10-15,Store_3,Home & Furniture,South,387.5457257584224
2022-10-16,Store_2,Home & Furniture,West,353.7751374341654
2022-10-16,Store_2,Electronics,West,559.8995906178357
2022-10-16,Store_1,Home & Furniture,East,319.72123170811795
2022-10-16,Store_2,Grocery,South,342.31975998986167
2022-10-17,Store_3,Electronics,South,294.7506107397563
2022-10-17,Store_1,Clothing,East,289.4860499983384
2022-10-18,Store_1,Home & Furniture,South,229.20508471293783
2022-10-18,Store_1,Home & Furniture,South,381.8747914190752
2022-10-18,Store_2,Grocery,North,232.87744486112797
2022-10-19,Store_2,Home & Furniture,East,367.0192019762688
2022-10-19,Store_2,Electronics,South,367.243554797604
2022-10-19,Store_2,Electronics,South,363.61759561831485
2022-10-19,Store_3,Home & Furniture,West,357.1338274402795
2022-10-20,Store_3,Home & Furniture,North,410.4050341835463
2022-10-20,Store_2,Home & Furniture,West,245.01198614829758
2022-10-21,Store_3,Clothing,North,359.31051293641104
2022-10-21,Store_3,Home & Furniture,North,471.3289965431027
2022-10-21,Store_1,Grocery,East,187.83859148481605
2022-10-21,Store_3,Electronics,North,375.1458568303728
2022-10-22,Store_3,Home & Furniture,East,396.4638254505386
2022-10-22,Store_2,Home & Furniture,South,236.31068414600605
2022-10-23,Store_2,Clothing,East,428.3706272500822
2022-10-23,Store_2,Electronics,North,243.0925926729015
2022-10-24,Store_1,Grocery,North,377.2731784155648
2022-10-24,Store_2,Clothing,North,431.63465734281266
2022-10-24,Store_3,Home & Furniture,East,388.0816653439611
2022-10-24,Store_3,Electronics,North,320.65444931066776
2022-10-25,Store_1,Clothing,East,298.45281363437476
2022-10-25,Store_1,Grocery,South,354.48307231864004
2022-10-25,Store_1,Clothing,West,353.1431247686796
2022-10-25,Store_2,Electronics,South,333.05322791001583
2022-10-26,Store_1,Grocery,North,189.9843552700281
2022-10-26,Store_2,Electronics,South,333.37648375113076
2022-10-26,Store_2,Grocery,South,385.91950480265353
2022-10-27,Store_1,Clothing,South,270.6628973180116
2022-10-27,Store_1,Clothing,West,407.0494408211757
2022-10-27,Store_1,Electronics,West,334.6209490459562
2022-10-28,Store_2,Electronics,West,357.4326705282337
2022-10-28,Store_3,Home & Furniture,West,351.291254813204
2022-10-28,Store_2,Electronics,West,365.33935660936027
2022-10-28,Store_3,Electronics,North,312.5938243670673
2022-10-29,Store_2,Grocery,South,345.611900929292
2022-10-29,Store_2,Home & Furniture,West,436.47612388130733
2022-10-29,Store_3,Home & Furniture,North,464.43471685880115
2022-10-30,Store_2,Home & Furniture,West,424.25952551373496
2022-10-30,Store_3,Electronics,East,497.1229826459077
2022-10-30,Store_2,Grocery,North,287.7677690438957
2022-10-31,Store_1,Home & Furniture,West,417.5252252712628
2022-10-31,Store_2,Clothing,East,354.4763290029043
2022-10-31,Store_3,Grocery,North,331.33448221671836
2022-11-01,Store_1,Electronics,East,222.38552649643094
2022-11-01,Store_3,Electronics,East,607.9174315128473
2022-11-01,Store_1,Grocery,East,211.17473167070426
2022-11-01,Store_2,Grocery,North,321.4821684133347
2022-11-02,Store_1,Home & Furniture,North,276.25431991948653
2022-11-02,Store_1,Grocery,North,172.42827627754758
2022-11-02,Store_2,Grocery,North,401.44436875843917
2022-11-03,Store_1,Electronics,South,209.77463913532733
2022-11-03,Store_1,Electronics,South,334.4823650657893
2022-11-03,Store_1,Home & Furniture,North,299.3134138389619
2022-11-03,Store_3,Home & Furniture,East,386.7817954296404
2022-11-04,Store_3,Electronics,West,463.14288072432834
2022-11-04,Store_3,Clothing,East,342.11434972869546
2022-11-05,Store_2,Home & Furniture,East,403.55638859102464
2022-11-05,Store_2,Home & Furniture,East,551.1416895726253
2022-11-05,Store_1,Home & Furniture,East,288.870408236435
2022-11-05,Store_3,Grocery,West,458.63526781866926
2022-11-06,Store_3,Clothing,West,440.15856721515695
2022-11-06,Store_3,Home & Furniture,East,512.8025388706901
2022-11-06,Store_2,Home & Furniture,East,567.5211926075901
2022-11-07,Store_1,Electronics,East,254.04348799314073
2022-11-07,Store_1,Grocery,North,326.35209091927646
2022-11-07,Store_1,Electronics,North,393.0210676027976
2022-11-08,Store_3,Clothing,South,451.1577854970801
2022-11-08,Store_1,Electronics,West,274.26854716680486
2022-11-08,Store_3,Electronics,North,396.16073128516473
2022-11-09,Store_3,Grocery,South,252.03730697315234
2022-11-09,Store_1,Grocery,West,275.6256531148294
2022-11-10,Store_3,Grocery,West,272.23500328171394
2022-11-10,Store_1,Home & Furniture,East,462.89558462624757
2022-11-10,Store_3,Clothing,South,208.5088305473869
2022-11-10,Store_3,Grocery,North,279.6814820986871
2022-11-11,Store_3,Home & Furniture,South,390.1399667255481
2022-11-11,Store_3,Electronics,East,169.08493539070767
2022-11-12,Store_1,Grocery,North,425.2324055842531
2022-11-12,Store_1,Electronics,East,663.3366761364281
2022-11-13,Store_3,Home & Furniture,East,782.2231038539213
2022-11-13,Store_3,Grocery,East,543.663149742324
2022-11-13,Store_1,Grocery,North,451.0736322602271
2022-11-14,Store_1,Clothing,North,325.81317032153027
2022-11-14,Store_3,Electronics,West,318.4927338308794
2022-11-15,Store_1,Clothing,South,488.3994750227545
2022-11-15,Store_3,Home & Furniture,West,186.1992896126563
2022-11-15,Store_1,Clothing,East,421.1998803497394
2022-11-15,Store_3,Home & Furniture,South,340.04830742395797
2022-11-16,Store_3,Home & Furniture,West,446.1398102413567
2022-11-16,Store_3,Electronics,East,389.15788192337914
2022-11-16,Store_3,Electronics,North,384.62112298848757
2022-11-17,Store_3,Home & Furniture,South,509.9877701206434
2022-11-17,Store_1,Home & Furniture,East,396.23305529351603
2022-11-18,Store_2,Home & Furniture,South,340.8748331946655
2022-11-18,Store_3,Grocery,West,449.9061869571406
2022-11-18,Store_3,Clothing,South,414.4717521995467
2022-11-18,Store_2,Electronics,East,370.6910241406948
2022-11-19,Store_3,Home & Furniture,North,411.43948840281763
2022-11-19,Store_2,Electronics,South,466.30126269403496
2022-11-20,Store_1,Grocery,South,554.4635084892191
2022-11-20,Store_1,Clothing,South,669.9440851371135
2022-11-20,Store_2,Clothing,East,412.98336974537847
2022-11-20,Store_2,Clothing,East,497.9982096195947
2022-11-21,Store_2,Clothing,East,413.0561587153681
2022-11-21,Store_1,Home & Furniture,South,410.7833401440413
2022-11-21,Store_3,Grocery,North,479.76601159352947
2022-11-21,Store_2,Grocery,North,266.64834370476046
2022-11-22,Store_1,Electronics,South,381.78854781080474
2022-11-22,Store_3,Electronics,West,324.17006607594175
2022-11-22,Store_3,Clothing,East,511.71233594548517
2022-11-23,Store_2,Home & Furniture,West,514.7560613790104
2022-11-23,Store_2,Grocery,South,387.8440923206459
2022-11-23,Store_3,Electronics,East,401.1598099983506
2022-11-24,Store_3,Electronics,South,295.71697390174995
2022-11-24,Store_3,Clothing,South,348.96995459789633
2022-11-24,Store_2,Electronics,South,530.7077327032447
2022-11-25,Store_2,Electronics,East,479.03285708853315
2022-11-25,Store_3,Home & Furniture,South,464.93400455274883
2022-11-25,Store_2,Home & Furniture,South,366.6471168972335
2022-11-26,Store_1,Electronics,West,531.4440620941392
2022-11-26,Store_3,Electronics,North,358.8817111699157
2022-11-26,Store_3,Electronics,South,662.8992678117631
2022-11-27,Store_2,Home & Furniture,South,466.28695251379634
2022-11-27,Store_1,Grocery,South,550.0938762101649
2022-11-28,Store_3,Electronics,East,323.24768001920575
2022-11-28,Store_1,Home & Furniture,East,381.1247325501306
2022-11-28,Store_1,Clothing,South,357.45782671328277
2022-11-28,Store_3,Home & Furniture,West,263.87279763324585
2022-11-29,Store_2,Home & Furniture,North,552.5441954646567
2022-11-29,Store_3,Electronics,North,438.4992992462465
2022-11-30,Store_2,Electronics,East,392.33564271517565
2022-11-30,Store_2,Home & Furniture,East,378.89387316366475
2022-11-30,Store_2,Electronics,East,534.6669430061415
2022-11-30,Store_2,Grocery,West,374.2015462522249
2022-12-01,Store_3,Home & Furniture,East,433.8750325580303
2022-12-01,Store_3,Electronics,West,437.4474048767633
2022-12-01,Store_1,Clothing,West,439.8248061824571
2022-12-01,Store_3,Grocery,West,302.23189618182073
2022-12-02,Store_1,Grocery,East,372.76447698895487
2022-12-02,Store_1,Clothing,North,521.8371460790254
2022-12-02,Store_2,Clothing,East,370.6216221879122
2022-12-02,Store_2,Grocery,West,513.2625941059118
2022-12-03,Store_2,Grocery,East,585.4626278945391
2022-12-03,Store_2,Home & Furniture,East,548.6387126154453
2022-12-03,Store_2,Home & Furniture,East,395.15977505129496
2022-12-04,Store_3,Grocery,West,577.8784920938267
2022-12-04,Store_2,Electronics,North,482.175597617917
2022-12-05,Store_2,Electronics,West,528.9354417674188
2022-12-05,Store_1,Grocery,East,532.463044342575
